%time,field.steer,field.throttle,field.brake,field.handbrake,field.clutch,field.manual_gear,field.automatic_gear
207264000000,-0.2190655767917633,0.8585778474807739,0.0,0.0,0.0,0,4
207368000000,-0.3023770749568939,0.8540502190589905,0.0,0.0,0.0,0,4
207488000000,-0.29116275906562805,0.8328338861465454,0.0,0.0,0.0,0,4
207512000000,-0.33311936259269714,0.8806161284446716,0.0,0.0,0.0,0,4
207616000000,-0.3644484877586365,0.7602018713951111,0.0,0.0,0.0,0,4
207736000000,-0.3995676636695862,0.617103636264801,0.0,0.0,0.0,0,4
207792000000,-0.4511866271495819,0.5681895613670349,0.0,0.0,0.0,0,4
207916000000,-0.48550015687942505,0.49064022302627563,0.0,0.0,0.0,0,4
208016000000,-0.4557678997516632,0.4465615451335907,0.0,0.0,0.0,0,4
208112000000,-0.36513638496398926,0.3342890441417694,0.0,0.0,0.0,0,4
208236000000,-0.3784146308898926,0.33710360527038574,0.0,0.0,0.0,0,4
208328000000,-0.3315946161746979,0.31594398617744446,0.0,0.0,0.0,0,4
208428000000,-0.2618197798728943,0.2884156107902527,0.0,0.0,0.0,0,4
208552000000,-0.22802966833114624,0.319882333278656,0.0,0.0,0.0,0,4
208572000000,-0.2192019522190094,0.3286241888999939,0.0,0.0,0.0,0,4
208680000000,-0.22047153115272522,0.401355504989624,0.0,0.0,0.0,0,4
208804000000,-0.16816526651382446,0.2792614698410034,0.0,0.0,0.0,0,4
208864000000,-0.049297139048576355,0.2663014233112335,0.0,0.0,0.0,0,4
208964000000,0.0837245061993599,0.19656221568584442,0.0,0.0,0.0,0,4
209088000000,0.21686966717243195,0.2936243414878845,0.0,0.0,0.0,0,4
209188000000,0.3367577791213989,0.09268844872713089,0.0,0.0,0.0,0,4
209272000000,0.26346737146377563,0.172853022813797,0.0,0.0,0.0,0,4
209364000000,0.15259957313537598,0.0,0.027638494968414307,0.0,0.0,0,4
209468000000,0.07171609252691269,0.0,0.10749390721321106,0.0,0.0,0,4
209588000000,-0.02429315447807312,0.0,0.08516282588243484,0.0,0.0,0,4
209712000000,-0.07467309385538101,0.0,0.1112680435180664,0.0,0.0,0,4
209772000000,-0.10621608048677444,0.0,0.2916211783885956,0.0,0.0,0,4
209896000000,-0.18558354675769806,0.0,0.33155205845832825,0.0,0.0,0,4
209988000000,-0.21989776194095612,0.0,0.3900609016418457,0.0,0.0,0,4
210088000000,-0.24322472512722015,0.0,0.4022420644760132,0.0,0.0,0,4
210216000000,-0.2778739333152771,0.0,0.36930519342422485,0.0,0.0,0,4
210340000000,-0.31364935636520386,0.0,0.38743656873703003,0.0,0.0,0,4
210400000000,-0.34209221601486206,0.0,0.36919665336608887,0.0,0.0,0,4
210460000000,-0.31930944323539734,0.0,0.350517600774765,0.0,0.0,0,4
210520000000,-0.322528600692749,0.0,0.3423762917518616,0.0,0.0,0,4
210620000000,-0.33070966601371765,0.0,0.2775527238845825,0.0,0.0,0,4
210744000000,-0.3474637567996979,0.0,0.22400958836078644,0.0,0.0,0,4
210768000000,-0.34416520595550537,0.0,0.2456807792186737,0.0,0.0,0,4
210892000000,-0.3369937241077423,0.0,0.23768764734268188,0.0,0.0,0,4
210992000000,-0.33251044154167175,0.0,0.22999320924282074,0.0,0.0,0,4
211056000000,-0.33128902316093445,0.0,0.2412956953048706,0.0,0.0,0,4
211176000000,-0.3126427233219147,0.0,0.23445992171764374,0.0,0.0,0,4
211268000000,-0.30349409580230713,0.0,0.23510053753852844,0.0,0.0,0,4
211372000000,-0.29464566707611084,0.0,0.2523511052131653,0.0,0.0,0,4
211520000000,-0.28634047508239746,0.0,0.2592049539089203,0.0,0.0,0,4
211620000000,-0.2774263620376587,0.0,0.25121209025382996,0.0,0.0,0,4
211676000000,-0.25869813561439514,0.0,0.2612956464290619,0.0,0.0,0,4
211768000000,-0.24261216819286346,0.0,0.25974905490875244,0.0,0.0,0,4
211868000000,-0.22937452793121338,0.0,0.25756579637527466,0.0,0.0,0,4
211992000000,-0.2126552164554596,0.0,0.2692759335041046,0.0,0.0,0,4
212116000000,-0.20202764868736267,0.0,0.2105574756860733,0.0,0.0,0,4
212144000000,-0.0,0.0,0.5,0.0,0.0,0,4
212212000000,-0.0,0.0,0.5,0.0,0.0,0,4
212244000000,-0.0,0.0,0.5,0.0,0.0,0,4
212300000000,-0.0,0.0,0.5,0.0,0.0,0,4
212364000000,-0.0,0.0,0.5,0.0,0.0,0,4
212388000000,-0.0,0.0,0.5,0.0,0.0,0,4
212452000000,-0.0,0.0,0.5,0.0,0.0,0,4
212488000000,-0.0,0.0,0.5,0.0,0.0,0,4
212512000000,-0.0,0.0,0.5,0.0,0.0,0,4
212544000000,-0.0,0.0,0.5,0.0,0.0,0,4
212608000000,-0.0,0.0,0.5,0.0,0.0,0,4
215064000000,0.027557596564292908,0.019830644130706787,0.0,0.0,0.0,0,2
215188000000,0.007968369871377945,0.001685306429862976,0.0,0.0,0.0,0,2
215304000000,0.07976305484771729,0.15867890417575836,0.0,0.0,0.0,0,2
215320000000,0.10622821003198624,0.13379672169685364,0.0,0.0,0.0,0,2
215468000000,0.23830950260162354,0.34174031019210815,0.0,0.0,0.0,0,2
215480000000,0.34569594264030457,0.42653578519821167,0.0,0.0,0.0,0,2
215596000000,0.4763256013393402,0.1652504801750183,0.0,0.0,0.0,0,2
215720000000,0.35087719559669495,0.36506086587905884,0.0,0.0,0.0,0,2
215776000000,0.22628307342529297,0.2619894742965698,0.0,0.0,0.0,0,2
215876000000,0.3482097387313843,0.16727498173713684,0.0,0.0,0.0,0,2
215988000000,0.43721911311149597,0.42885375022888184,0.0,0.0,0.0,0,2
216096000000,0.5421546101570129,0.2963442802429199,0.0,0.0,0.0,0,2
216220000000,0.6729264855384827,0.16640321910381317,0.0,0.0,0.0,0,2
216280000000,0.6973323225975037,0.39597657322883606,0.0,0.0,0.0,0,2
216404000000,0.8272890448570251,0.6604353189468384,0.0,0.0,0.0,0,2
216528000000,0.7315401434898376,0.4308938980102539,0.0,0.0,0.0,0,2
216596000000,0.8061811327934265,0.5599626302719116,0.0,0.0,0.0,0,2
216720000000,0.7676636576652527,0.5366353988647461,0.0,0.0,0.0,0,2
216844000000,0.8210991621017456,0.6730019450187683,0.0,0.0,0.0,0,2
216900000000,0.8541149497032166,0.4723100960254669,0.0,0.0,0.0,0,2
216992000000,0.8131109476089478,0.7139360904693604,0.0,0.0,0.0,0,2
217092000000,0.9077329039573669,0.8215100169181824,0.0,0.0,0.0,0,2
217252000000,0.8201326131820679,0.9000979065895081,0.0,0.0,0.0,0,2
217344000000,0.839392900466919,0.7806112766265869,0.0,0.0,0.0,0,2
217404000000,0.9595656991004944,0.6745737195014954,0.0,0.0,0.0,0,2
217504000000,0.9779342412948608,0.6463707685470581,0.0,0.0,0.0,0,2
217628000000,0.9991697669029236,0.5673782825469971,0.0,0.0,0.0,0,2
217752000000,0.998892605304718,0.5798169374465942,0.0,0.0,0.0,0,2
217776000000,0.990752100944519,0.6149342656135559,0.0,0.0,0.0,0,2
217904000000,0.8764787316322327,0.4103422164916992,0.0,0.0,0.0,0,2
218004000000,0.9594763517379761,0.5579077005386353,0.0,0.0,0.0,0,2
218064000000,0.9801669120788574,0.5262179374694824,0.0,0.0,0.0,0,2
218152000000,0.84774249792099,0.32097846269607544,0.0,0.0,0.0,0,2
218284000000,0.980137825012207,0.5858390927314758,0.0,0.0,0.0,0,2
218408000000,0.9947761297225952,0.35667020082473755,0.0,0.0,0.0,0,2
218464000000,0.9680418968200684,0.5446738004684448,0.0,0.0,0.0,0,2
218592000000,0.870279848575592,0.37806016206741333,0.0,0.0,0.0,0,2
218684000000,0.9270461201667786,0.39323994517326355,0.0,0.0,0.0,0,2
218716000000,0.9975080490112305,0.19691979885101318,0.0,0.0,0.0,0,2
218792000000,0.9875788688659668,0.0,0.012257090769708157,0.0,0.0,0,2
218936000000,0.9934649467468262,0.0,0.12766945362091064,0.0,0.0,0,2
219012000000,0.9180670380592346,0.0,0.35959160327911377,0.0,0.0,0,2
219124000000,0.8080728650093079,0.0,0.5973652005195618,0.0,0.0,0,2
219216000000,0.9132903218269348,0.0,0.48542702198028564,0.0,0.0,0,2
219316000000,0.9999998211860657,0.0,0.40711984038352966,0.0,0.0,0,2
219408000000,0.9207102060317993,0.0,0.1744554191827774,0.0,0.0,0,2
219536000000,0.9510607123374939,0.07022124528884888,0.0,0.0,0.0,0,2
219628000000,0.8241798877716064,0.33687177300453186,0.0,0.0,0.0,0,2
219752000000,0.7545576095581055,0.17784342169761658,0.0,0.0,0.0,0,2
219852000000,0.8826862573623657,0.2519291937351227,0.0,0.0,0.0,0,2
219880000000,0.7515445947647095,0.10849490761756897,0.0,0.0,0.0,0,2
219976000000,0.7023277878761292,0.0,0.07071691751480103,0.0,0.0,0,2
220100000000,0.5699157118797302,0.0,0.26356738805770874,0.0,0.0,0,2
220160000000,0.6421069502830505,0.0,0.5204811096191406,0.0,0.0,0,2
220252000000,0.5424373745918274,0.0,0.7827872633934021,0.0,0.0,0,2
220376000000,0.4156566262245178,0.0,0.9097763895988464,0.0,0.0,0,2
220476000000,0.28244680166244507,0.9309995770454407,0.0,0.0,0.0,0,4
220600000000,0.1544712483882904,0.8768096566200256,0.0,0.0,0.0,0,4
220696000000,0.021408792585134506,0.9410996437072754,0.0,0.0,0.0,0,4
220728000000,-0.11075586080551147,0.927680492401123,0.0,0.0,0.0,0,4
220816000000,-0.2440415620803833,0.9982476234436035,0.0,0.0,0.0,0,4
220908000000,-0.37735000252723694,0.9484014511108398,0.0,0.0,0.0,0,4
221008000000,-0.5041763782501221,0.9958108067512512,0.0,0.0,0.0,0,4
221136000000,-0.5658112168312073,0.9822247624397278,0.0,0.0,0.0,0,4
221260000000,-0.6181421279907227,0.9574714303016663,0.0,0.0,0.0,0,4
221288000000,-0.6792739629745483,0.9731277823448181,0.0,0.0,0.0,0,4
221388000000,-0.7946277260780334,0.9146063327789307,0.0,0.0,0.0,0,4
221512000000,-0.8703992962837219,0.9748677015304565,0.0,0.0,0.0,0,4
221568000000,-0.9386060237884521,0.9804053902626038,0.0,0.0,0.0,0,4
221692000000,-0.9894413948059082,0.9604073762893677,0.0,0.0,0.0,0,4
221788000000,-0.9751891493797302,0.9898454546928406,0.0,0.0,0.0,0,4
221888000000,-0.95655757188797,0.8714177012443542,0.0,0.0,0.0,0,4
222012000000,-0.9754656553268433,0.742999792098999,0.0,0.0,0.0,0,4
222104000000,-0.9869043827056885,0.8720353841781616,0.0,0.0,0.0,0,4
222196000000,-0.9918427467346191,0.666813313961029,0.0,0.0,0.0,0,4
222288000000,-0.9740644097328186,0.644225537776947,0.0,0.0,0.0,0,4
222420000000,-0.9910808801651001,0.6601347327232361,0.0,0.0,0.0,0,4
222484000000,-0.9663061499595642,0.5745505094528198,0.0,0.0,0.0,0,4
222636000000,-0.9022682905197144,0.4822694659233093,0.0,0.0,0.0,0,4
222696000000,-0.922230064868927,0.644023060798645,0.0,0.0,0.0,0,4
222796000000,-0.8176295757293701,0.8252789974212646,0.0,0.0,0.0,0,4
222920000000,-0.7386710047721863,0.8317355513572693,0.0,0.0,0.0,0,4
223048000000,-0.6463416218757629,0.8656165599822998,0.0,0.0,0.0,0,4
223072000000,-0.5938635468482971,0.877469003200531,0.0,0.0,0.0,0,4
223204000000,-0.5054524540901184,0.8318682909011841,0.0,0.0,0.0,0,4
223256000000,-0.5392295122146606,0.8493406176567078,0.0,0.0,0.0,0,4
223292000000,-0.5613362789154053,0.8136702179908752,0.0,0.0,0.0,0,4
223380000000,-0.5371901392936707,0.7338535785675049,0.0,0.0,0.0,0,4
223472000000,-0.5180401802062988,0.7705342769622803,0.0,0.0,0.0,0,4
223600000000,-0.49968746304512024,0.824371337890625,0.0,0.0,0.0,0,4
223696000000,-0.454805850982666,0.7903120517730713,0.0,0.0,0.0,0,4
223788000000,-0.38043147325515747,0.8028459548950195,0.0,0.0,0.0,0,4
223880000000,-0.29874253273010254,0.8058187365531921,0.0,0.0,0.0,0,4
223976000000,-0.22402754426002502,0.7921338677406311,0.0,0.0,0.0,0,4
224100000000,-0.17929063737392426,0.7433064579963684,0.0,0.0,0.0,0,4
224228000000,-0.18927857279777527,0.7613276243209839,0.0,0.0,0.0,0,4
224284000000,-0.1420775055885315,0.7287428379058838,0.0,0.0,0.0,0,4
224412000000,-0.010261133313179016,0.7892806529998779,0.0,0.0,0.0,0,4
224504000000,0.12287373840808868,0.6456209421157837,0.0,0.0,0.0,0,4
224604000000,0.2561759054660797,0.6955146193504333,0.0,0.0,0.0,0,4
224760000000,0.37089675664901733,0.6123815178871155,0.0,0.0,0.0,0,4
224788000000,0.47300758957862854,0.7149298191070557,0.0,0.0,0.0,0,4
224912000000,0.3459148406982422,0.641423761844635,0.0,0.0,0.0,0,4
224976000000,0.22213469445705414,0.4951411187648773,0.0,0.0,0.0,0,4
225100000000,0.08882872015237808,0.3844612240791321,0.0,0.0,0.0,0,4
225200000000,-0.04234633594751358,0.12755773961544037,0.0,0.0,0.0,0,4
225328000000,-0.0859760195016861,0.0,0.13106928765773773,0.0,0.0,0,4
225384000000,-0.20185504853725433,0.0,0.38254514336586,0.0,0.0,0,4
225476000000,-0.3103301227092743,0.0,0.5931795835494995,0.0,0.0,0,4
225600000000,-0.4068164825439453,0.0,0.6097715497016907,0.0,0.0,0,4
225736000000,-0.4299127757549286,0.0,0.5360127687454224,0.0,0.0,0,4
225788000000,-0.4253309667110443,0.0,0.4712396264076233,0.0,0.0,0,4
225888000000,-0.4490046501159668,0.0,0.3992806077003479,0.0,0.0,0,4
225980000000,-0.46906495094299316,0.0,0.3867413401603699,0.0,0.0,0,4
226104000000,-0.4810788631439209,0.0,0.31826648116111755,0.0,0.0,0,4
226196000000,-0.5125035047531128,0.0,0.18162013590335846,0.0,0.0,0,4
226320000000,-0.4935721755027771,0.0,0.13103297352790833,0.0,0.0,0,4
226416000000,-0.48150932788848877,0.0,0.10783562064170837,0.0,0.0,0,4
226508000000,-0.4619712829589844,0.0,0.12304368615150452,0.0,0.0,0,4
226600000000,-0.42857858538627625,0.0,0.15096864104270935,0.0,0.0,0,4
226720000000,-0.43540453910827637,0.0,0.15115554630756378,0.0,0.0,0,4
226840000000,-0.41915491223335266,0.0,0.16864806413650513,0.0,0.0,0,4
226952000000,-0.4051840901374817,0.0,0.18094144761562347,0.0,0.0,0,4
226976000000,-0.3926509618759155,0.0,0.2035456895828247,0.0,0.0,0,4
227076000000,-0.3725675940513611,0.0,0.22691792249679565,0.0,0.0,0,4
227200000000,-0.3548973500728607,0.0,0.2432570904493332,0.0,0.0,0,4
227260000000,-0.3367069363594055,0.0,0.2509620487689972,0.0,0.0,0,4
227360000000,-0.309057354927063,0.0,0.26765215396881104,0.0,0.0,0,4
227388000000,-0.28989744186401367,0.0,0.2801811993122101,0.0,0.0,0,4
227512000000,-0.2669965922832489,0.0,0.27846089005470276,0.0,0.0,0,4
227612000000,-0.2579626142978668,0.0,0.28662365674972534,0.0,0.0,0,4
227724000000,-0.23516280949115753,0.0,0.2800050973892212,0.0,0.0,0,4
227796000000,-0.21797870099544525,0.0,0.25526392459869385,0.0,0.0,0,4
227892000000,-0.19834843277931213,0.0,0.21271097660064697,0.0,0.0,0,4
228020000000,-0.0,0.0,0.5,0.0,0.0,0,4
228076000000,-0.0,0.0,0.5,0.0,0.0,0,4
228140000000,-0.0,0.0,0.5,0.0,0.0,0,4
228168000000,-0.0,0.0,0.5,0.0,0.0,0,4
228200000000,-0.0,0.0,0.5,0.0,0.0,0,4
228268000000,-0.0,0.0,0.5,0.0,0.0,0,4
228292000000,-0.0,0.0,0.5,0.0,0.0,0,4
228324000000,-0.0,0.0,0.5,0.0,0.0,0,4
228392000000,-0.0,0.0,0.5,0.0,0.0,0,4
228416000000,-0.0,0.0,0.5,0.0,0.0,0,4
228448000000,-0.0,0.0,0.5,0.0,0.0,0,2
231252000000,-0.016401980072259903,0.26644760370254517,0.0,0.0,0.0,0,4
231376000000,-0.11575400829315186,0.5312806963920593,0.0,0.0,0.0,0,4
231472000000,-0.1565088927745819,0.7724314332008362,0.0,0.0,0.0,0,4
231560000000,-0.17531289160251617,0.947801411151886,0.0,0.0,0.0,0,4
231652000000,-0.18503554165363312,0.9367654919624329,0.0,0.0,0.0,0,4
231756000000,-0.18977698683738708,0.9373134970664978,0.0,0.0,0.0,0,4
231876000000,-0.16344180703163147,0.9591705203056335,0.0,0.0,0.0,0,4
232000000000,-0.09346511214971542,0.9488580226898193,0.0,0.0,0.0,0,4
232060000000,-0.015772469341754913,0.907956063747406,0.0,0.0,0.0,0,4
232192000000,0.02832380309700966,0.8324538469314575,0.0,0.0,0.0,0,4
232280000000,0.0898340567946434,0.8627973198890686,0.0,0.0,0.0,0,4
232380000000,0.09807378798723221,0.8361734747886658,0.0,0.0,0.0,0,4
232504000000,0.14487767219543457,0.8077871203422546,0.0,0.0,0.0,0,4
232564000000,0.1396166980266571,0.7165520191192627,0.0,0.0,0.0,0,4
232688000000,0.14896135032176971,0.5451878905296326,0.0,0.0,0.0,0,4
232788000000,0.22100624442100525,0.4105011224746704,0.0,0.0,0.0,0,4
232880000000,0.25104379653930664,0.36977824568748474,0.0,0.0,0.0,0,4
233008000000,0.2873610556125641,0.21021176874637604,0.0,0.0,0.0,0,4
233104000000,0.2953362762928009,0.047760870307683945,0.0,0.0,0.0,0,4
233228000000,0.301664263010025,0.0,0.052498381584882736,0.0,0.0,0,4
233296000000,0.3222010135650635,0.0,0.11999224126338959,0.0,0.0,0,4
233388000000,0.31888020038604736,0.0,0.1659257560968399,0.0,0.0,0,4
233492000000,0.3241993486881256,0.0,0.19430607557296753,0.0,0.0,0,4
233604000000,0.30678120255470276,0.0,0.3034694790840149,0.0,0.0,0,4
233728000000,0.3234950602054596,0.0,0.37886831164360046,0.0,0.0,0,4
233788000000,0.32182103395462036,0.0,0.42935702204704285,0.0,0.0,0,4
233912000000,0.33636701107025146,0.0,0.4355601966381073,0.0,0.0,0,4
234036000000,0.34768566489219666,0.0,0.4640432596206665,0.0,0.0,0,4
234104000000,0.3640781342983246,0.0,0.4759453237056732,0.0,0.0,0,4
234232000000,0.34934717416763306,0.0,0.4577348828315735,0.0,0.0,0,4
234300000000,0.34451380372047424,0.0,0.4214344620704651,0.0,0.0,0,4
234424000000,-0.0,0.0,0.5,0.0,0.0,0,4
234476000000,-0.0,0.0,0.5,0.0,0.0,0,4
234500000000,-0.0,0.0,0.5,0.0,0.0,0,4
234532000000,-0.0,0.0,0.5,0.0,0.0,0,4
234600000000,-0.0,0.0,0.5,0.0,0.0,0,4
234624000000,-0.0,0.0,0.5,0.0,0.0,0,4
234656000000,-0.0,0.0,0.5,0.0,0.0,0,4
234700000000,-0.0,0.0,0.5,0.0,0.0,0,4
234724000000,-0.0,0.0,0.5,0.0,0.0,0,4
234752000000,-0.0,0.0,0.5,0.0,0.0,0,4
234784000000,-0.0,0.0,0.5,0.0,0.0,0,4
234816000000,-0.0,0.0,0.5,0.0,0.0,0,4
234868000000,-0.0,0.0,0.5,0.0,0.0,0,4
234904000000,-0.0,0.0,0.5,0.0,0.0,0,4
236944000000,0.1276782751083374,0.25310736894607544,0.0,0.0,0.0,0,4
237044000000,0.24437503516674042,0.48186352849006653,0.0,0.0,0.0,0,4
237168000000,0.36520782113075256,0.7082721590995789,0.0,0.0,0.0,0,4
